indicator_id,census_tract_id,indicator_name,year,value
5,828802,median_age,2017,39
5,828900,median_age,2017,30
5,829901,median_age,2017,44
5,829902,median_age,2017,42
5,62800,median_age,2017,29
5,63400,median_age,2017,30
5,70500,median_age,2017,34
5,71600,median_age,2017,34
5,71800,median_age,2017,32
5,80100,median_age,2017,38
5,80400,median_age,2017,27
5,81300,median_age,2017,58
5,100200,median_age,2017,43
5,100300,median_age,2017,49
5,120400,median_age,2017,40
5,150300,median_age,2017,38
5,151200,median_age,2017,40
5,160200,median_age,2017,38
5,170400,median_age,2017,44
5,170800,median_age,2017,40
5,180100,median_age,2017,36
5,828505,median_age,2017,46
5,828701,median_age,2017,36
5,829000,median_age,2017,32
5,320400,median_age,2017,21
5,20500,median_age,2017,32
5,31800,median_age,2017,33
5,32100,median_age,2017,35
5,40100,median_age,2017,37
5,50300,median_age,2017,38
5,51200,median_age,2017,30
5,60200,median_age,2017,31
5,61000,median_age,2017,28
5,62400,median_age,2017,31
5,70200,median_age,2017,29
5,70300,median_age,2017,28
5,10600,median_age,2017,32
5,20400,median_age,2017,37
5,31000,median_age,2017,35
5,40300,median_age,2017,45
5,50600,median_age,2017,33
5,60500,median_age,2017,38
5,60900,median_age,2017,33
5,61800,median_age,2017,29
5,62300,median_age,2017,29
5,70400,median_age,2017,33
5,70600,median_age,2017,30
5,400500,median_age,2017,26
5,410100,median_age,2017,35
5,410200,median_age,2017,26
5,410600,median_age,2017,29
5,411000,median_age,2017,47
5,430800,median_age,2017,43
5,561000,median_age,2017,44
5,611100,median_age,2017,29
5,611400,median_age,2017,29
5,630500,median_age,2017,28
5,640100,median_age,2017,33
5,640600,median_age,2017,37
5,805107,median_age,2017,34
5,690300,median_age,2017,37
5,691500,median_age,2017,34
5,710100,median_age,2017,32
5,720100,median_age,2017,46
5,720200,median_age,2017,47
5,720400,median_age,2017,38
5,720700,median_age,2017,39
5,140400,median_age,2017,38
5,140800,median_age,2017,37
5,150200,median_age,2017,36
5,160700,median_age,2017,39
5,161000,median_age,2017,35
5,170300,median_age,2017,37
5,420600,median_age,2017,33
5,440800,median_age,2017,38
5,823901,median_age,2017,55
5,824601,median_age,2017,40
5,824702,median_age,2017,38
5,200200,median_age,2017,34
5,221400,median_age,2017,31
5,230300,median_age,2017,30
5,230900,median_age,2017,30
5,231100,median_age,2017,27
5,240600,median_age,2017,31
5,243400,median_age,2017,32
5,250200,median_age,2017,31
5,250700,median_age,2017,38
5,251300,median_age,2017,41
5,282700,median_age,2017,33
5,31400,median_age,2017,41
5,51300,median_age,2017,33
5,63200,median_age,2017,33
5,70700,median_age,2017,29
5,71100,median_age,2017,25
5,71400,median_age,2017,34
5,380500,median_age,2017,24
5,381400,median_age,2017,30
5,381800,median_age,2017,40
5,390500,median_age,2017,36
5,390700,median_age,2017,40
5,410500,median_age,2017,27
5,411200,median_age,2017,39
5,420700,median_age,2017,30
5,450300,median_age,2017,45
5,500300,median_age,2017,44
5,520500,median_age,2017,35
5,530400,median_age,2017,41
5,550100,median_age,2017,41
5,560200,median_age,2017,42
5,560400,median_age,2017,35
5,570100,median_age,2017,32
5,580800,median_age,2017,30
5,611000,median_age,2017,32
5,826401,median_age,2017,34
5,826901,median_age,2017,39
5,827000,median_age,2017,36
5,828300,median_age,2017,46
5,740300,median_age,2017,38
5,460200,median_age,2017,30
5,480400,median_age,2017,50
5,520200,median_age,2017,28
5,520600,median_age,2017,36
5,560300,median_age,2017,35
5,560800,median_age,2017,35
5,580200,median_age,2017,30
5,580400,median_age,2017,35
5,430900,median_age,2017,37
5,440300,median_age,2017,48
5,440600,median_age,2017,46
5,460600,median_age,2017,34
5,806600,median_age,2017,38
5,410900,median_age,2017,33
5,430300,median_age,2017,24
5,170600,median_age,2017,44
5,600900,median_age,2017,35
5,630300,median_age,2017,27
5,828702,median_age,2017,43
5,830001,median_age,2017,59
5,819500,median_age,2017,39
5,460700,median_age,2017,24
5,491000,median_age,2017,29
5,811401,median_age,2017,42
5,809800,median_age,2017,41
5,810100,median_age,2017,36
5,810301,median_age,2017,42
5,820000,median_age,2017,40
5,801000,median_age,2017,47
5,710800,median_age,2017,44
5,730400,median_age,2017,42
5,750500,median_age,2017,42
5,800100,median_age,2017,46
5,801300,median_age,2017,43
5,801601,median_age,2017,48
5,801606,median_age,2017,52
5,803901,median_age,2017,45
5,804106,median_age,2017,43
5,806001,median_age,2017,38
5,806502,median_age,2017,38
5,809700,median_age,2017,42
5,810702,median_age,2017,38
5,812000,median_age,2017,42
5,812200,median_age,2017,42
5,812400,median_age,2017,42
5,814500,median_age,2017,30
5,815701,median_age,2017,43
5,816700,median_age,2017,32
5,271400,median_age,2017,30
5,280100,median_age,2017,33
5,170200,median_age,2017,38
5,221000,median_age,2017,30
5,230200,median_age,2017,28
5,230500,median_age,2017,34
5,170500,median_age,2017,40
5,171000,median_age,2017,42
5,812600,median_age,2017,38
5,813000,median_age,2017,37
5,814200,median_age,2017,29
5,811701,median_age,2017,28
5,816200,median_age,2017,44
5,813900,median_age,2017,27
5,814600,median_age,2017,32
5,815200,median_age,2017,37
5,816401,median_age,2017,30
5,816800,median_age,2017,42
5,816900,median_age,2017,33
5,351100,median_age,2017,24
5,380200,median_age,2017,59
5,381900,median_age,2017,40
5,411100,median_age,2017,33
5,420200,median_age,2017,26
5,801607,median_age,2017,45
5,802100,median_age,2017,44
5,802801,median_age,2017,42
5,803100,median_age,2017,41
5,803607,median_age,2017,40
5,804606,median_age,2017,45
5,804705,median_age,2017,36
5,804710,median_age,2017,45
5,804711,median_age,2017,32
5,805106,median_age,2017,44
5,805109,median_age,2017,49
5,805002,median_age,2017,38
5,804803,median_age,2017,38
5,804808,median_age,2017,42
5,804902,median_age,2017,47
5,805112,median_age,2017,46
