indicator_id,census_tract_id,indicator_name,year,value
1,720600,mean_income,2022,58254
1,720700,mean_income,2022,55777
1,730100,mean_income,2022,26149
1,730201,mean_income,2022,29835
1,730202,mean_income,2022,30872
1,730300,mean_income,2022,22606
1,730400,mean_income,2022,36028
1,730500,mean_income,2022,31086
1,730600,mean_income,2022,27886
1,730700,mean_income,2022,23962
1,740100,mean_income,2022,50781
1,740200,mean_income,2022,42565
1,740300,mean_income,2022,53461
1,740400,mean_income,2022,46716
1,750100,mean_income,2022,35114
1,750200,mean_income,2022,41026
1,750300,mean_income,2022,55507
1,750400,mean_income,2022,56676
1,750500,mean_income,2022,35629
1,750600,mean_income,2022,22934
1,760801,mean_income,2022,43729
1,760802,mean_income,2022,49838
1,760803,mean_income,2022,35830
1,770201,mean_income,2022,41056
1,770202,mean_income,2022,40584
1,770300,mean_income,2022,42877
1,770400,mean_income,2022,36632
1,770500,mean_income,2022,15843
1,770601,mean_income,2022,37752
1,770602,mean_income,2022,31650
1,770700,mean_income,2022,44022
1,770800,mean_income,2022,29886
1,770901,mean_income,2022,48543
1,770902,mean_income,2022,37328
1,800100,mean_income,2022,183169
1,800200,mean_income,2022,117980
1,800300,mean_income,2022,151858
1,800400,mean_income,2022,154938
1,800500,mean_income,2022,141717
1,800600,mean_income,2022,138770
1,800700,mean_income,2022,129853
1,800800,mean_income,2022,98615
1,800900,mean_income,2022,70832
1,801000,mean_income,2022,96738
1,801100,mean_income,2022,100932
1,801200,mean_income,2022,142482
1,801300,mean_income,2022,100575
1,801400,mean_income,2022,90099
1,801500,mean_income,2022,90562
1,801601,mean_income,2022,79030
1,801603,mean_income,2022,37168
1,801605,mean_income,2022,77248
1,801606,mean_income,2022,86320
1,801607,mean_income,2022,69019
1,801608,mean_income,2022,71520
1,801701,mean_income,2022,85722
1,801702,mean_income,2022,76714
1,801800,mean_income,2022,107816
1,801901,mean_income,2022,74678
1,801902,mean_income,2022,95590
1,802002,mean_income,2022,66929
1,802003,mean_income,2022,56701
1,802004,mean_income,2022,31951
1,802100,mean_income,2022,79793
1,802200,mean_income,2022,90539
1,802300,mean_income,2022,87248
1,802402,mean_income,2022,48340
1,802403,mean_income,2022,56552
1,802404,mean_income,2022,35522
1,802503,mean_income,2022,37859
1,802504,mean_income,2022,34020
1,802505,mean_income,2022,36029
