NAME,S1903_C03_002E,state,county,tract
"Census Tract 1503, Cook County, Illinois",76032,17,031,150300
"Census Tract 1504.01, Cook County, Illinois",66477,17,031,150401
"Census Tract 1504.02, Cook County, Illinois",87701,17,031,150402
"Census Tract 1505.01, Cook County, Illinois",110380,17,031,150501
"Census Tract 1505.02, Cook County, Illinois",67965,17,031,150502
"Census Tract 1506, Cook County, Illinois",79625,17,031,150600
"Census Tract 1507, Cook County, Illinois",91652,17,031,150700
"Census Tract 1508, Cook County, Illinois",93289,17,031,150800
"Census Tract 1510.01, Cook County, Illinois",100707,17,031,151001
"Census Tract 1510.02, Cook County, Illinois",64413,17,031,151002
"Census Tract 1511, Cook County, Illinois",58375,17,031,151100
"Census Tract 1512, Cook County, Illinois",80097,17,031,151200
"Census Tract 1601, Cook County, Illinois",91800,17,031,160100
"Census Tract 1602, Cook County, Illinois",112857,17,031,160200
"Census Tract 1603, Cook County, Illinois",68953,17,031,160300
"Census Tract 1604, Cook County, Illinois",66920,17,031,160400
"Census Tract 1605.01, Cook County, Illinois",94659,17,031,160501
"Census Tract 1605.02, Cook County, Illinois",98270,17,031,160502
"Census Tract 1606.01, Cook County, Illinois",87802,17,031,160601
"Census Tract 1606.02, Cook County, Illinois",85833,17,031,160602
"Census Tract 1607, Cook County, Illinois",102714,17,031,160700
"Census Tract 1608, Cook County, Illinois",77830,17,031,160800
"Census Tract 1609, Cook County, Illinois",89297,17,031,160900
"Census Tract 1610, Cook County, Illinois",93802,17,031,161000
"Census Tract 1611, Cook County, Illinois",147109,17,031,161100
"Census Tract 1612, Cook County, Illinois",59500,17,031,161200
"Census Tract 1613, Cook County, Illinois",47014,17,031,161300
"Census Tract 1701, Cook County, Illinois",47237,17,031,170100
"Census Tract 1702, Cook County, Illinois",80800,17,031,170200
"Census Tract 1703, Cook County, Illinois",69015,17,031,170300
"Census Tract 1704, Cook County, Illinois",79515,17,031,170400
"Census Tract 1705, Cook County, Illinois",95625,17,031,170500
"Census Tract 1706, Cook County, Illinois",64875,17,031,170600
"Census Tract 1707, Cook County, Illinois",70785,17,031,170700
"Census Tract 1708, Cook County, Illinois",61473,17,031,170800
"Census Tract 1709, Cook County, Illinois",82813,17,031,170900
"Census Tract 1710, Cook County, Illinois",79107,17,031,171000
"Census Tract 1711, Cook County, Illinois",78798,17,031,171100
"Census Tract 1801, Cook County, Illinois",57903,17,031,180100
"Census Tract 1901, Cook County, Illinois",35694,17,031,190100
