NAME,S1501_C01_059E,state,county,tract
"Census Tract 2303, Cook County, Illinois",29900,17,031,230300
"Census Tract 2304, Cook County, Illinois",42458,17,031,230400
"Census Tract 2305, Cook County, Illinois",24718,17,031,230500
"Census Tract 2306, Cook County, Illinois",31231,17,031,230600
"Census Tract 2307, Cook County, Illinois",30849,17,031,230700
"Census Tract 2308, Cook County, Illinois",36875,17,031,230800
"Census Tract 2309, Cook County, Illinois",38603,17,031,230900
"Census Tract 2311, Cook County, Illinois",31184,17,031,231100
"Census Tract 2312, Cook County, Illinois",27269,17,031,231200
"Census Tract 2315, Cook County, Illinois",30562,17,031,231500
"Census Tract 2402, Cook County, Illinois",87063,17,031,240200
"Census Tract 2403, Cook County, Illinois",106053,17,031,240300
"Census Tract 2405, Cook County, Illinois",103147,17,031,240500
"Census Tract 2406, Cook County, Illinois",91121,17,031,240600
"Census Tract 2407, Cook County, Illinois",63092,17,031,240700
"Census Tract 2408, Cook County, Illinois",64548,17,031,240800
"Census Tract 2409, Cook County, Illinois",59036,17,031,240900
"Census Tract 2410, Cook County, Illinois",47750,17,031,241000
"Census Tract 2411, Cook County, Illinois",54375,17,031,241100
"Census Tract 2412, Cook County, Illinois",71154,17,031,241200
"Census Tract 2413, Cook County, Illinois",80819,17,031,241300
"Census Tract 2414, Cook County, Illinois",79424,17,031,241400
"Census Tract 2415, Cook County, Illinois",85486,17,031,241500
"Census Tract 2416, Cook County, Illinois",68160,17,031,241600
"Census Tract 2420, Cook County, Illinois",67615,17,031,242000
"Census Tract 2421, Cook County, Illinois",100179,17,031,242100
"Census Tract 2422, Cook County, Illinois",79250,17,031,242200
"Census Tract 2423, Cook County, Illinois",71171,17,031,242300
"Census Tract 2424, Cook County, Illinois",62202,17,031,242400
"Census Tract 2425, Cook County, Illinois",53052,17,031,242500
"Census Tract 2426, Cook County, Illinois",47815,17,031,242600
"Census Tract 2427, Cook County, Illinois",54914,17,031,242700
"Census Tract 2428, Cook County, Illinois",68558,17,031,242800
