NAME,S1501_C01_059E,state,county,tract
"Census Tract 2431, Cook County, Illinois",66364,17,031,243100
"Census Tract 2433, Cook County, Illinois",59831,17,031,243300
"Census Tract 2503, Cook County, Illinois",33390,17,031,250300
"Census Tract 2515, Cook County, Illinois",29077,17,031,251500
"Census Tract 2519, Cook County, Illinois",20922,17,031,251900
"Census Tract 8211.01, Cook County, Illinois",34286,17,031,821101
"Census Tract 8202.02, Cook County, Illinois",30759,17,031,820202
"Census Tract 8203, Cook County, Illinois",37602,17,031,820300
"Census Tract 8211.02, Cook County, Illinois",42363,17,031,821102
"Census Tract 8213, Cook County, Illinois",31583,17,031,821300
"Census Tract 2605, Cook County, Illinois",24714,17,031,260500
"Census Tract 8051.07, Cook County, Illinois",35089,17,031,805107
"Census Tract 6903, Cook County, Illinois",31818,17,031,690300
"Census Tract 6915, Cook County, Illinois",26471,17,031,691500
"Census Tract 7101, Cook County, Illinois",19821,17,031,710100
"Census Tract 7201, Cook County, Illinois",78967,17,031,720100
"Census Tract 7202, Cook County, Illinois",55200,17,031,720200
"Census Tract 7204, Cook County, Illinois",63389,17,031,720400
"Census Tract 7207, Cook County, Illinois",53246,17,031,720700
"Census Tract 1404, Cook County, Illinois",47776,17,031,140400
"Census Tract 1408, Cook County, Illinois",43663,17,031,140800
"Census Tract 1502, Cook County, Illinois",44060,17,031,150200
"Census Tract 1607, Cook County, Illinois",42966,17,031,160700
"Census Tract 1610, Cook County, Illinois",59038,17,031,161000
"Census Tract 1703, Cook County, Illinois",40625,17,031,170300
"Census Tract 1705, Cook County, Illinois",49054,17,031,170500
"Census Tract 1710, Cook County, Illinois",44743,17,031,171000
"Census Tract 8126, Cook County, Illinois",58052,17,031,812600
"Census Tract 8130, Cook County, Illinois",61875,17,031,813000
"Census Tract 8142, Cook County, Illinois",31858,17,031,814200
"Census Tract 8117.01, Cook County, Illinois",30705,17,031,811701
"Census Tract 8162, Cook County, Illinois",39866,17,031,816200
"Census Tract 8139, Cook County, Illinois",26970,17,031,813900
"Census Tract 8146, Cook County, Illinois",31068,17,031,814600
"Census Tract 8152, Cook County, Illinois",36627,17,031,815200
"Census Tract 5501, Cook County, Illinois",40133,17,031,550100
"Census Tract 5602, Cook County, Illinois",40286,17,031,560200
"Census Tract 5604, Cook County, Illinois",31639,17,031,560400
"Census Tract 1508, Cook County, Illinois",35316,17,031,150800
"Census Tract 1511, Cook County, Illinois",32774,17,031,151100
"Census Tract 1601, Cook County, Illinois",48417,17,031,160100
"Census Tract 1604, Cook County, Illinois",40078,17,031,160400
"Census Tract 1711, Cook County, Illinois",41502,17,031,171100
"Census Tract 1903, Cook County, Illinois",31232,17,031,190300
"Census Tract 8036.08, Cook County, Illinois",54880,17,031,803608
"Census Tract 8040, Cook County, Illinois",51310,17,031,804000
"Census Tract 8043.06, Cook County, Illinois",36426,17,031,804306
