NAME,S1902_C03_019E,state,county,tract
"Census Tract 4805, Cook County, Illinois",29397,17,031,480500
"Census Tract 4902, Cook County, Illinois",30700,17,031,490200
"Census Tract 4905, Cook County, Illinois",27401,17,031,490500
"Census Tract 4906, Cook County, Illinois",24279,17,031,490600
"Census Tract 4907, Cook County, Illinois",21338,17,031,490700
"Census Tract 4908, Cook County, Illinois",19591,17,031,490800
"Census Tract 4909.01, Cook County, Illinois",19913,17,031,490901
"Census Tract 4909.02, Cook County, Illinois",23347,17,031,490902
"Census Tract 4910, Cook County, Illinois",11519,17,031,491000
"Census Tract 4911, Cook County, Illinois",21065,17,031,491100
"Census Tract 4912, Cook County, Illinois",22938,17,031,491200
"Census Tract 4913, Cook County, Illinois",17240,17,031,491300
"Census Tract 4914, Cook County, Illinois",16472,17,031,491400
"Census Tract 5001, Cook County, Illinois",34838,17,031,500100
"Census Tract 5002, Cook County, Illinois",15331,17,031,500200
"Census Tract 5003, Cook County, Illinois",30193,17,031,500300
"Census Tract 5101, Cook County, Illinois",16353,17,031,510100
"Census Tract 5102, Cook County, Illinois",20273,17,031,510200
"Census Tract 5103, Cook County, Illinois",20780,17,031,510300
"Census Tract 5201, Cook County, Illinois",15023,17,031,520100
"Census Tract 5202, Cook County, Illinois",18870,17,031,520200
"Census Tract 5203, Cook County, Illinois",19742,17,031,520300
"Census Tract 5204, Cook County, Illinois",23439,17,031,520400
"Census Tract 8293.01, Cook County, Illinois",31057,17,031,829301
"Census Tract 8293.02, Cook County, Illinois",17080,17,031,829302
"Census Tract 8294.01, Cook County, Illinois",16843,17,031,829401
"Census Tract 8294.02, Cook County, Illinois",24674,17,031,829402
"Census Tract 8295, Cook County, Illinois",19323,17,031,829500
"Census Tract 8296, Cook County, Illinois",27572,17,031,829600
"Census Tract 8297, Cook County, Illinois",22813,17,031,829700
"Census Tract 8298, Cook County, Illinois",53342,17,031,829800
"Census Tract 8299.02, Cook County, Illinois",46228,17,031,829902
"Census Tract 8299.03, Cook County, Illinois",31757,17,031,829903
"Census Tract 8299.04, Cook County, Illinois",41733,17,031,829904
"Census Tract 8300.01, Cook County, Illinois",28493,17,031,830001
"Census Tract 8300.03, Cook County, Illinois",37937,17,031,830003
"Census Tract 8300.04, Cook County, Illinois",43534,17,031,830004
"Census Tract 8300.05, Cook County, Illinois",49322,17,031,830005
"Census Tract 8300.06, Cook County, Illinois",27456,17,031,830006
"Census Tract 8300.07, Cook County, Illinois",23062,17,031,830007
"Census Tract 8300.08, Cook County, Illinois",34366,17,031,830008
"Census Tract 8301, Cook County, Illinois",28209,17,031,830100
"Census Tract 8302.01, Cook County, Illinois",28022,17,031,830201
"Census Tract 8302.02, Cook County, Illinois",33163,17,031,830202
"Census Tract 8303, Cook County, Illinois",24097,17,031,830300
"Census Tract 8304, Cook County, Illinois",25772,17,031,830400
"Census Tract 8305, Cook County, Illinois",14582,17,031,830500
"Census Tract 8306, Cook County, Illinois",32892,17,031,830600
"Census Tract 8307, Cook County, Illinois",38118,17,031,830700
"Census Tract 8308, Cook County, Illinois",55158,17,031,830800
"Census Tract 8309, Cook County, Illinois",65852,17,031,830900
"Census Tract 8310, Cook County, Illinois",97865,17,031,831000
"Census Tract 8311, Cook County, Illinois",32880,17,031,831100
"Census Tract 8312, Cook County, Illinois",24952,17,031,831200
"Census Tract 8313, Cook County, Illinois",28586,17,031,831300
"Census Tract 8314, Cook County, Illinois",17217,17,031,831400
"Census Tract 8315, Cook County, Illinois",25718,17,031,831500
"Census Tract 8316, Cook County, Illinois",26245,17,031,831600
"Census Tract 8317, Cook County, Illinois",31580,17,031,831700
"Census Tract 8318, Cook County, Illinois",32495,17,031,831800
"Census Tract 8319, Cook County, Illinois",83156,17,031,831900
"Census Tract 8320, Cook County, Illinois",78384,17,031,832000
"Census Tract 8321, Cook County, Illinois",53225,17,031,832100
"Census Tract 8322, Cook County, Illinois",84090,17,031,832200
"Census Tract 8323, Cook County, Illinois",74921,17,031,832300
"Census Tract 8324, Cook County, Illinois",66152,17,031,832400
"Census Tract 8325, Cook County, Illinois",89186,17,031,832500
"Census Tract 8326, Cook County, Illinois",105153,17,031,832600
"Census Tract 8329, Cook County, Illinois",42074,17,031,832900
"Census Tract 5205, Cook County, Illinois",27683,17,031,520500
"Census Tract 5206, Cook County, Illinois",22031,17,031,520600
"Census Tract 5301, Cook County, Illinois",16569,17,031,530100
"Census Tract 5302, Cook County, Illinois",19754,17,031,530200
"Census Tract 5303, Cook County, Illinois",21988,17,031,530300
"Census Tract 5304, Cook County, Illinois",28154,17,031,530400
"Census Tract 5305.01, Cook County, Illinois",24665,17,031,530501
"Census Tract 5305.02, Cook County, Illinois",24838,17,031,530502
"Census Tract 5305.03, Cook County, Illinois",22600,17,031,530503
"Census Tract 5306, Cook County, Illinois",23058,17,031,530600
"Census Tract 5401.01, Cook County, Illinois",14252,17,031,540101
"Census Tract 5401.02, Cook County, Illinois",14074,17,031,540102
"Census Tract 5501, Cook County, Illinois",27637,17,031,550100
"Census Tract 5502, Cook County, Illinois",28052,17,031,550200
"Census Tract 5601, Cook County, Illinois",20377,17,031,560100
"Census Tract 5602, Cook County, Illinois",23741,17,031,560200
"Census Tract 5603, Cook County, Illinois",22812,17,031,560300
"Census Tract 5604, Cook County, Illinois",21269,17,031,560400
"Census Tract 5607, Cook County, Illinois",24933,17,031,560700
