census_tract_id,indicator_name,value,year
804810,agg_rent,1168100,2022
804901,agg_rent,558500,2022
804902,agg_rent,332500,2022
805001,agg_rent,201300,2022
805002,agg_rent,1824500,2022
805105,agg_rent,1859100,2022
805106,agg_rent,231300,2022
805107,agg_rent,3303100,2022
805108,agg_rent,2301300,2022
805109,agg_rent,218700,2022
805110,agg_rent,1409500,2022
805111,agg_rent,2338400,2022
805112,agg_rent,371900,2022
805201,agg_rent,270800,2022
805202,agg_rent,908200,2022
805301,agg_rent,127400,2022
805302,agg_rent,65000,2022
805401,agg_rent,382300,2022
805402,agg_rent,146000,2022
805501,agg_rent,660700,2022
805502,agg_rent,394600,2022
805600,agg_rent,109900,2022
805701,agg_rent,434200,2022
805702,agg_rent,66200,2022
805801,agg_rent,79400,2022
805802,agg_rent,301000,2022
805901,agg_rent,809900,2022
805902,agg_rent,441400,2022
806001,agg_rent,1609400,2022
806002,agg_rent,929700,2022
806004,agg_rent,1753600,2022
806005,agg_rent,622900,2022
806006,agg_rent,569500,2022
806102,agg_rent,496300,2022
806103,agg_rent,277200,2022
806104,agg_rent,1283100,2022
806201,agg_rent,860200,2022
806202,agg_rent,925000,2022
806300,agg_rent,348800,2022
806400,agg_rent,162700,2022
806501,agg_rent,282100,2022
806502,agg_rent,158100,2022
806600,agg_rent,65700,2022
806700,agg_rent,0,2022
806801,agg_rent,656700,2022
806802,agg_rent,422200,2022
806900,agg_rent,1019200,2022
807000,agg_rent,1201300,2022
807100,agg_rent,325300,2022
807200,agg_rent,435700,2022
807300,agg_rent,1434200,2022
807400,agg_rent,953500,2022
807500,agg_rent,177500,2022
807600,agg_rent,516300,2022
807700,agg_rent,563800,2022
807800,agg_rent,96600,2022
807900,agg_rent,0,2022
808001,agg_rent,103800,2022
808002,agg_rent,2323600,2022
808100,agg_rent,354000,2022
808200,agg_rent,362900,2022
808301,agg_rent,1131900,2022
808302,agg_rent,609200,2022
808400,agg_rent,197800,2022
808500,agg_rent,128600,2022
808600,agg_rent,539300,2022
808702,agg_rent,176400,2022
808800,agg_rent,690400,2022
808900,agg_rent,239100,2022
809000,agg_rent,1434800,2022
809100,agg_rent,1144900,2022
809200,agg_rent,894900,2022
809300,agg_rent,1904800,2022
809401,agg_rent,1255900,2022
809402,agg_rent,2391900,2022
809500,agg_rent,2526000,2022
809600,agg_rent,333500,2022
809700,agg_rent,718600,2022
809800,agg_rent,801700,2022
809900,agg_rent,925500,2022
810000,agg_rent,1755300,2022
810100,agg_rent,1376300,2022
810200,agg_rent,2290500,2022
810301,agg_rent,757000,2022
810302,agg_rent,499800,2022
810400,agg_rent,177700,2022
810501,agg_rent,249200,2022
810502,agg_rent,772800,2022
810600,agg_rent,889600,2022
810701,agg_rent,1036500,2022
810702,agg_rent,876500,2022
810800,agg_rent,428700,2022
810900,agg_rent,1564700,2022
811000,agg_rent,352800,2022
811100,agg_rent,1368800,2022
811200,agg_rent,433900,2022
811301,agg_rent,340400,2022
811302,agg_rent,870300,2022
811401,agg_rent,255400,2022
811402,agg_rent,523000,2022
811500,agg_rent,305300,2022
811600,agg_rent,1469100,2022
811701,agg_rent,473900,2022
811702,agg_rent,543300,2022
811800,agg_rent,785900,2022
811900,agg_rent,234800,2022
812000,agg_rent,364100,2022
812100,agg_rent,304200,2022
812200,agg_rent,196600,2022
812301,agg_rent,5452300,2022
812302,agg_rent,353300,2022
812400,agg_rent,252500,2022
812500,agg_rent,895100,2022
812600,agg_rent,1226100,2022
812700,agg_rent,855000,2022
812801,agg_rent,1565800,2022
812802,agg_rent,1024000,2022
812900,agg_rent,584300,2022
813000,agg_rent,623000,2022
813100,agg_rent,838000,2022
813200,agg_rent,488500,2022
813301,agg_rent,536100,2022
813302,agg_rent,506900,2022
813400,agg_rent,862200,2022
813500,agg_rent,771500,2022
813600,agg_rent,470800,2022
813701,agg_rent,538200,2022
813702,agg_rent,688800,2022
813801,agg_rent,558900,2022
813802,agg_rent,590800,2022
813900,agg_rent,901800,2022
814000,agg_rent,552700,2022
814100,agg_rent,788100,2022
814200,agg_rent,678500,2022
814300,agg_rent,599900,2022
814400,agg_rent,919200,2022
814500,agg_rent,401200,2022
814600,agg_rent,384200,2022
814700,agg_rent,388700,2022
814800,agg_rent,992600,2022
814900,agg_rent,1984500,2022
815000,agg_rent,843600,2022
815100,agg_rent,581800,2022
815200,agg_rent,1036000,2022
815300,agg_rent,250400,2022
815400,agg_rent,1210000,2022
815500,agg_rent,303900,2022
815600,agg_rent,515400,2022
815701,agg_rent,109400,2022
815702,agg_rent,753200,2022
815800,agg_rent,205100,2022
815900,agg_rent,1998800,2022
816000,agg_rent,1203200,2022
816100,agg_rent,1123100,2022
816200,agg_rent,546600,2022
816300,agg_rent,601100,2022
816401,agg_rent,867500,2022
816402,agg_rent,609900,2022
816500,agg_rent,321600,2022
816600,agg_rent,476100,2022
816700,agg_rent,320500,2022
816800,agg_rent,286000,2022
816900,agg_rent,89400,2022
817000,agg_rent,470400,2022
817101,agg_rent,481700,2022
817102,agg_rent,318900,2022
817200,agg_rent,653600,2022
817300,agg_rent,324200,2022
817400,agg_rent,327000,2022
817500,agg_rent,624600,2022
817600,agg_rent,401100,2022
817700,agg_rent,380600,2022
817900,agg_rent,739900,2022
818000,agg_rent,616900,2022
818100,agg_rent,76600,2022
818200,agg_rent,390300,2022
818300,agg_rent,722900,2022
818401,agg_rent,329600,2022
818402,agg_rent,522500,2022
818500,agg_rent,0,2022
818600,agg_rent,572100,2022
818700,agg_rent,226900,2022
818800,agg_rent,191700,2022
818900,agg_rent,1096000,2022
819000,agg_rent,442400,2022
819100,agg_rent,804000,2022
819200,agg_rent,527600,2022
819300,agg_rent,155200,2022
819400,agg_rent,976400,2022
819500,agg_rent,953200,2022
819600,agg_rent,201100,2022
819700,agg_rent,175700,2022
819801,agg_rent,175500,2022
819802,agg_rent,0,2022
819900,agg_rent,-666666666,2022
820000,agg_rent,125400,2022
820101,agg_rent,227500,2022
820103,agg_rent,600500,2022
820104,agg_rent,658300,2022
820202,agg_rent,328100,2022
820203,agg_rent,0,2022
820204,agg_rent,289000,2022
820300,agg_rent,714600,2022
820400,agg_rent,636700,2022
820501,agg_rent,497500,2022
820502,agg_rent,785800,2022
820603,agg_rent,521800,2022
820604,agg_rent,697300,2022
820605,agg_rent,1611200,2022
820606,agg_rent,621600,2022
820700,agg_rent,262600,2022
820800,agg_rent,182000,2022
820901,agg_rent,617600,2022
820902,agg_rent,231700,2022
821001,agg_rent,628300,2022
821002,agg_rent,372600,2022
821101,agg_rent,197300,2022
821102,agg_rent,195500,2022
821200,agg_rent,1196400,2022
821300,agg_rent,1383500,2022
821401,agg_rent,432100,2022
821402,agg_rent,699900,2022
821500,agg_rent,377700,2022
821600,agg_rent,435400,2022
821700,agg_rent,452500,2022
821800,agg_rent,394400,2022
821900,agg_rent,155500,2022
822000,agg_rent,353500,2022
822101,agg_rent,453600,2022
822102,agg_rent,362700,2022
822200,agg_rent,261800,2022
822301,agg_rent,52300,2022
822302,agg_rent,336000,2022
822400,agg_rent,535600,2022
822500,agg_rent,251600,2022
822601,agg_rent,95100,2022
822602,agg_rent,841400,2022
822701,agg_rent,549900,2022
822702,agg_rent,469600,2022
822801,agg_rent,438100,2022
822802,agg_rent,110300,2022
822900,agg_rent,252300,2022
823001,agg_rent,1135400,2022
823002,agg_rent,827800,2022
823101,agg_rent,642200,2022
823102,agg_rent,623900,2022
823200,agg_rent,245800,2022
823302,agg_rent,1046000,2022
823303,agg_rent,488000,2022
823304,agg_rent,1008300,2022
823400,agg_rent,710000,2022
823500,agg_rent,542800,2022
823602,agg_rent,330800,2022
823603,agg_rent,186900,2022
823604,agg_rent,0,2022
823605,agg_rent,248800,2022
823702,agg_rent,1221400,2022
823703,agg_rent,870600,2022
823704,agg_rent,76600,2022
823705,agg_rent,466600,2022
823801,agg_rent,538400,2022
823803,agg_rent,251300,2022
823805,agg_rent,114700,2022
823806,agg_rent,574900,2022
823901,agg_rent,70100,2022
823903,agg_rent,285100,2022
823904,agg_rent,154700,2022
824003,agg_rent,132500,2022
824004,agg_rent,585200,2022
824005,agg_rent,330000,2022
824006,agg_rent,61900,2022
824105,agg_rent,555900,2022
824106,agg_rent,339000,2022
824107,agg_rent,263500,2022
824113,agg_rent,0,2022
824114,agg_rent,198700,2022
824115,agg_rent,239500,2022
824116,agg_rent,1607800,2022
824119,agg_rent,0,2022
824121,agg_rent,165900,2022
824122,agg_rent,-666666666,2022
824123,agg_rent,418500,2022
824124,agg_rent,396200,2022
824125,agg_rent,147700,2022
824126,agg_rent,-666666666,2022
824127,agg_rent,0,2022
824128,agg_rent,114500,2022
824129,agg_rent,191400,2022
824300,agg_rent,386200,2022
824400,agg_rent,380400,2022
824503,agg_rent,368900,2022
824505,agg_rent,580400,2022
824507,agg_rent,492700,2022
824508,agg_rent,380100,2022
824509,agg_rent,153600,2022
824601,agg_rent,145300,2022
824602,agg_rent,638400,2022
824701,agg_rent,714300,2022
824702,agg_rent,404300,2022
824800,agg_rent,337100,2022
824900,agg_rent,219600,2022
825000,agg_rent,826200,2022
825200,agg_rent,124700,2022
825302,agg_rent,455100,2022
825303,agg_rent,939300,2022
825304,agg_rent,261500,2022
825400,agg_rent,494200,2022
825501,agg_rent,782600,2022
825503,agg_rent,603500,2022
825504,agg_rent,408600,2022
825505,agg_rent,455700,2022
825600,agg_rent,573400,2022
825700,agg_rent,475800,2022
825801,agg_rent,812700,2022
825802,agg_rent,636300,2022
825803,agg_rent,920000,2022
825900,agg_rent,463200,2022
826000,agg_rent,239000,2022
826100,agg_rent,847500,2022
826201,agg_rent,1009600,2022
826202,agg_rent,436700,2022
826301,agg_rent,533900,2022
826303,agg_rent,255800,2022
826304,agg_rent,555700,2022
826401,agg_rent,260400,2022
826402,agg_rent,574400,2022
826500,agg_rent,769800,2022
826600,agg_rent,694000,2022
826700,agg_rent,953800,2022
826800,agg_rent,661400,2022
826901,agg_rent,256300,2022
826902,agg_rent,160800,2022
827000,agg_rent,489700,2022
827100,agg_rent,381100,2022
827200,agg_rent,368300,2022
827300,agg_rent,317700,2022
827400,agg_rent,457100,2022
827500,agg_rent,540100,2022
827600,agg_rent,475800,2022
827700,agg_rent,501800,2022
827801,agg_rent,231500,2022
827802,agg_rent,224900,2022
827804,agg_rent,268100,2022
827805,agg_rent,366200,2022
827901,agg_rent,30700,2022
827902,agg_rent,632800,2022
828000,agg_rent,572900,2022
828100,agg_rent,619700,2022
828201,agg_rent,359600,2022
828202,agg_rent,678900,2022
828300,agg_rent,121900,2022
828401,agg_rent,610100,2022
828402,agg_rent,488000,2022
828503,agg_rent,574600,2022
828504,agg_rent,865500,2022
828505,agg_rent,497800,2022
828507,agg_rent,154900,2022
828508,agg_rent,651200,2022
828601,agg_rent,161600,2022
828602,agg_rent,305900,2022
828701,agg_rent,204400,2022
828702,agg_rent,653100,2022
828801,agg_rent,265000,2022
828802,agg_rent,178500,2022
828900,agg_rent,515500,2022
829000,agg_rent,92700,2022
829100,agg_rent,465900,2022
829200,agg_rent,702800,2022
829301,agg_rent,181200,2022
829302,agg_rent,636100,2022
829401,agg_rent,65100,2022
829402,agg_rent,423400,2022
829500,agg_rent,424800,2022
829600,agg_rent,250200,2022
829700,agg_rent,222100,2022
829800,agg_rent,252300,2022
829902,agg_rent,368800,2022
829903,agg_rent,365600,2022
829904,agg_rent,360000,2022
830001,agg_rent,96500,2022
830003,agg_rent,391600,2022
830004,agg_rent,1046700,2022
830005,agg_rent,740600,2022
830006,agg_rent,325800,2022
830007,agg_rent,1028700,2022
830008,agg_rent,304300,2022
830100,agg_rent,246500,2022
830201,agg_rent,1559400,2022
830202,agg_rent,265100,2022
830300,agg_rent,1040700,2022
830400,agg_rent,599700,2022
830500,agg_rent,334200,2022
830600,agg_rent,1836500,2022
830700,agg_rent,1837100,2022
830800,agg_rent,1797400,2022
830900,agg_rent,1338600,2022
831000,agg_rent,761600,2022
831100,agg_rent,2201400,2022
831200,agg_rent,752000,2022
831300,agg_rent,236000,2022
831400,agg_rent,500100,2022
831500,agg_rent,669900,2022
831600,agg_rent,1306700,2022
831700,agg_rent,392900,2022
831800,agg_rent,1590900,2022
831900,agg_rent,1755000,2022
832000,agg_rent,1276500,2022
832100,agg_rent,2049700,2022
832200,agg_rent,1575900,2022
832300,agg_rent,1257900,2022
832400,agg_rent,1476000,2022
832500,agg_rent,1214600,2022
832600,agg_rent,1647000,2022
832900,agg_rent,939200,2022
833000,agg_rent,4688100,2022
833100,agg_rent,4254100,2022
833300,agg_rent,1669500,2022
833900,agg_rent,335400,2022
834000,agg_rent,1018700,2022
834200,agg_rent,1351400,2022
834300,agg_rent,750500,2022
834400,agg_rent,1299700,2022
834500,agg_rent,431000,2022
834600,agg_rent,396000,2022
834700,agg_rent,426200,2022
834800,agg_rent,260900,2022
834900,agg_rent,285400,2022
835000,agg_rent,888400,2022
835100,agg_rent,498600,2022
835200,agg_rent,219200,2022
835500,agg_rent,269500,2022
835600,agg_rent,162000,2022
835800,agg_rent,449800,2022
836000,agg_rent,638600,2022
836100,agg_rent,507800,2022
836200,agg_rent,21800,2022
836300,agg_rent,833400,2022
836400,agg_rent,744200,2022
836500,agg_rent,534100,2022
836600,agg_rent,889500,2022
836700,agg_rent,730600,2022
836800,agg_rent,603600,2022
836900,agg_rent,408500,2022
837000,agg_rent,469700,2022
837100,agg_rent,446600,2022
837300,agg_rent,589800,2022
837400,agg_rent,356700,2022
837800,agg_rent,1204400,2022
838000,agg_rent,686500,2022
838100,agg_rent,802600,2022
838200,agg_rent,243700,2022
838300,agg_rent,2656800,2022
838600,agg_rent,467000,2022
838700,agg_rent,873400,2022
838800,agg_rent,457500,2022
839000,agg_rent,10404900,2022
839100,agg_rent,8034900,2022
839200,agg_rent,744800,2022
839500,agg_rent,187200,2022
839600,agg_rent,467100,2022
839700,agg_rent,1077300,2022
839800,agg_rent,891700,2022
839900,agg_rent,1050600,2022
840000,agg_rent,348500,2022
840100,agg_rent,511000,2022
840200,agg_rent,307500,2022
840300,agg_rent,300800,2022
840400,agg_rent,262900,2022
840700,agg_rent,596300,2022
840800,agg_rent,447200,2022
841000,agg_rent,433900,2022
841100,agg_rent,1501800,2022
841200,agg_rent,1340600,2022
841300,agg_rent,1018900,2022
841500,agg_rent,444000,2022
841700,agg_rent,278700,2022
841800,agg_rent,340200,2022
841900,agg_rent,861200,2022
842000,agg_rent,224800,2022
842100,agg_rent,882200,2022
842200,agg_rent,3277100,2022
842300,agg_rent,1796600,2022
842400,agg_rent,439500,2022
842500,agg_rent,637500,2022
842600,agg_rent,542000,2022
842800,agg_rent,882600,2022
842900,agg_rent,998200,2022
843000,agg_rent,914500,2022
843100,agg_rent,408600,2022
843200,agg_rent,723000,2022
843300,agg_rent,246900,2022
843400,agg_rent,204600,2022
843500,agg_rent,78900,2022
843600,agg_rent,1267800,2022
843700,agg_rent,477000,2022
843800,agg_rent,266300,2022
843900,agg_rent,1342300,2022
844600,agg_rent,841600,2022
844700,agg_rent,425600,2022
980000,agg_rent,-666666666,2022
980100,agg_rent,-666666666,2022
990000,agg_rent,-666666666,2022
823304,agg_rent,810100,2017
824507,agg_rent,318700,2017
824800,agg_rent,565200,2017
824900,agg_rent,262300,2017
825400,agg_rent,572900,2017
825501,agg_rent,875000,2017
825503,agg_rent,687500,2017
825505,agg_rent,395900,2017
530600,agg_rent,368100,2017
310800,agg_rent,809500,2017
330200,agg_rent,742200,2017
340500,agg_rent,347200,2017
351500,agg_rent,161400,2017
390300,agg_rent,796800,2017
400800,agg_rent,581900,2017
410800,agg_rent,1059300,2017
420300,agg_rent,420700,2017
430200,agg_rent,1289800,2017
430500,agg_rent,946400,2017
431400,agg_rent,2199600,2017
440700,agg_rent,147500,2017
470100,agg_rent,286100,2017
480100,agg_rent,147900,2017
491100,agg_rent,312100,2017
491300,agg_rent,256700,2017
510100,agg_rent,219000,2017
520100,agg_rent,127200,2017
530100,agg_rent,223500,2017
530200,agg_rent,511100,2017
560100,agg_rent,57200,2017
801603,agg_rent,1253300,2017
801608,agg_rent,1040800,2017
801901,agg_rent,449500,2017
802402,agg_rent,611100,2017
803010,agg_rent,264400,2017
71300,agg_rent,1571800,2017
80300,agg_rent,2312900,2017
81600,agg_rent,3495200,2017
81800,agg_rent,5454000,2017
81900,agg_rent,181300,2017
570300,agg_rent,575600,2017
611500,agg_rent,408400,2017
611700,agg_rent,206600,2017
620200,agg_rent,206800,2017
816300,agg_rent,483600,2017
817000,agg_rent,465300,2017
818500,agg_rent,186400,2017
818700,agg_rent,213900,2017
200100,agg_rent,544900,2017
160900,agg_rent,453800,2017
170900,agg_rent,165200,2017
220300,agg_rent,587100,2017
630100,agg_rent,86200,2017
661000,agg_rent,645500,2017
670200,agg_rent,96000,2017
10400,agg_rent,1567500,2017
380100,agg_rent,493400,2017
671800,agg_rent,141600,2017
691100,agg_rent,472400,2017
530300,agg_rent,230600,2017
560900,agg_rent,186000,2017
580300,agg_rent,196100,2017
611300,agg_rent,340100,2017
611600,agg_rent,130200,2017
620300,agg_rent,575700,2017
620400,agg_rent,224500,2017
819000,agg_rent,550900,2017
819300,agg_rent,114800,2017
820400,agg_rent,657200,2017
820800,agg_rent,121900,2017
170100,agg_rent,317200,2017
170700,agg_rent,178200,2017
190100,agg_rent,432800,2017
220500,agg_rent,968300,2017
222700,agg_rent,617400,2017
231200,agg_rent,882700,2017
231500,agg_rent,770400,2017
240500,agg_rent,579600,2017
240900,agg_rent,306300,2017
242200,agg_rent,1577500,2017
243500,agg_rent,1836700,2017
250500,agg_rent,681700,2017
251000,agg_rent,91100,2017
251400,agg_rent,778000,2017
260800,agg_rent,491600,2017
50100,agg_rent,899700,2017
50700,agg_rent,351400,2017
62100,agg_rent,1679400,2017
620100,agg_rent,239600,2017
630800,agg_rent,519800,2017
640700,agg_rent,233400,2017
650100,agg_rent,407500,2017
670500,agg_rent,111600,2017
671900,agg_rent,71600,2017
830006,agg_rent,169000,2017
830201,agg_rent,1253800,2017
808800,agg_rent,474700,2017
809200,agg_rent,703600,2017
810501,agg_rent,335800,2017
811100,agg_rent,1097200,2017
811200,agg_rent,418900,2017
812500,agg_rent,698800,2017
812700,agg_rent,985400,2017
814000,agg_rent,440400,2017
815000,agg_rent,614000,2017
815400,agg_rent,934700,2017
816600,agg_rent,439200,2017
817101,agg_rent,616500,2017
817200,agg_rent,578000,2017
817400,agg_rent,305000,2017
819900,agg_rent,66900,2017
820501,agg_rent,253200,2017
822400,agg_rent,626300,2017
822802,agg_rent,133400,2017
823303,agg_rent,365700,2017
823604,agg_rent,53900,2017
200300,agg_rent,277600,2017
110100,agg_rent,753300,2017
110200,agg_rent,557900,2017
130200,agg_rent,180500,2017
803005,agg_rent,265900,2017
803300,agg_rent,1624800,2017
803605,agg_rent,582800,2017
271800,agg_rent,79800,2017
280800,agg_rent,141100,2017
280900,agg_rent,172800,2017
281900,agg_rent,4336100,2017
291200,agg_rent,518100,2017
803902,agg_rent,231400,2017
804104,agg_rent,391100,2017
804105,agg_rent,0,2017
804202,agg_rent,549100,2017
804805,agg_rent,240000,2017
830004,agg_rent,355100,2017
830005,agg_rent,608700,2017
820606,agg_rent,379100,2017
823805,agg_rent,52400,2017
823806,agg_rent,397800,2017
824003,agg_rent,405900,2017
824004,agg_rent,746100,2017
824005,agg_rent,223700,2017
824006,agg_rent,265200,2017
824113,agg_rent,0,2017
824114,agg_rent,227400,2017
824115,agg_rent,252200,2017
824116,agg_rent,987900,2017
824117,agg_rent,72300,2017
824119,agg_rent,141300,2017
824120,agg_rent,98600,2017
824121,agg_rent,116200,2017
824122,agg_rent,204600,2017
824123,agg_rent,504900,2017
825303,agg_rent,695800,2017
825304,agg_rent,335300,2017
830007,agg_rent,753500,2017
830008,agg_rent,218100,2017
830500,agg_rent,282800,2017
830600,agg_rent,1314900,2017
830700,agg_rent,874700,2017
830800,agg_rent,1322300,2017
830900,agg_rent,734400,2017
831000,agg_rent,740300,2017
831100,agg_rent,1539600,2017
831200,agg_rent,688100,2017
831300,agg_rent,119100,2017
831400,agg_rent,413200,2017
831500,agg_rent,408000,2017
831600,agg_rent,1037800,2017
831700,agg_rent,366300,2017
831800,agg_rent,1084200,2017
831900,agg_rent,1156500,2017
832000,agg_rent,765800,2017
832100,agg_rent,1452000,2017
832200,agg_rent,1312500,2017
832300,agg_rent,851400,2017
832400,agg_rent,821500,2017
832500,agg_rent,915300,2017
832600,agg_rent,1559700,2017
832900,agg_rent,807600,2017
833000,agg_rent,2454300,2017
63302,agg_rent,2597800,2017
63303,agg_rent,1463600,2017
70101,agg_rent,1932300,2017
70102,agg_rent,1717400,2017
70103,agg_rent,1364100,2017
80201,agg_rent,1562200,2017
80202,agg_rent,1277300,2017
81201,agg_rent,2743700,2017
81202,agg_rent,714700,2017
81401,agg_rent,1088100,2017
81402,agg_rent,3568400,2017
81403,agg_rent,6966300,2017
110501,agg_rent,413700,2017
110502,agg_rent,862500,2017
833100,agg_rent,2098000,2017
833300,agg_rent,780900,2017
833900,agg_rent,302800,2017
834000,agg_rent,719000,2017
834200,agg_rent,848400,2017
834300,agg_rent,628300,2017
834400,agg_rent,920500,2017
834500,agg_rent,278400,2017
834600,agg_rent,414000,2017
834700,agg_rent,287200,2017
834800,agg_rent,236800,2017
834900,agg_rent,290400,2017
835000,agg_rent,831600,2017
835100,agg_rent,382500,2017
835200,agg_rent,195800,2017
835500,agg_rent,280800,2017
835600,agg_rent,128800,2017
835700,agg_rent,133100,2017
835800,agg_rent,348500,2017
835900,agg_rent,736700,2017
836000,agg_rent,380400,2017
836100,agg_rent,510500,2017
836200,agg_rent,67600,2017
340400,agg_rent,263200,2017
360200,agg_rent,425900,2017
190800,agg_rent,957300,2017
191200,agg_rent,472900,2017
210100,agg_rent,914700,2017
220400,agg_rent,868000,2017
240800,agg_rent,411000,2017
243000,agg_rent,765700,2017
250800,agg_rent,260100,2017
251700,agg_rent,136700,2017
818401,agg_rent,235600,2017
816500,agg_rent,477500,2017
430101,agg_rent,1128900,2017
430102,agg_rent,1065200,2017
431301,agg_rent,682200,2017
431302,agg_rent,932900,2017
440101,agg_rent,1210200,2017
440102,agg_rent,961800,2017
440201,agg_rent,1382300,2017
440202,agg_rent,623000,2017
460301,agg_rent,377700,2017
460302,agg_rent,524400,2017
490901,agg_rent,634300,2017
490902,agg_rent,639900,2017
530501,agg_rent,477100,2017
530502,agg_rent,74900,2017
530503,agg_rent,433500,2017
540101,agg_rent,528200,2017
540102,agg_rent,443500,2017
580501,agg_rent,505000,2017
580502,agg_rent,451100,2017
650301,agg_rent,309600,2017
650302,agg_rent,163600,2017
660301,agg_rent,264100,2017
660302,agg_rent,731500,2017
700301,agg_rent,179500,2017
700302,agg_rent,275800,2017
700401,agg_rent,309000,2017
700402,agg_rent,146500,2017
700501,agg_rent,482500,2017
700502,agg_rent,54000,2017
730201,agg_rent,894500,2017
730202,agg_rent,294500,2017
760801,agg_rent,1724500,2017
760802,agg_rent,263400,2017
760803,agg_rent,1566300,2017
770201,agg_rent,1612400,2017
770202,agg_rent,257400,2017
770601,agg_rent,48200,2017
150501,agg_rent,344300,2017
150502,agg_rent,518800,2017
151001,agg_rent,371800,2017
151002,agg_rent,648700,2017
160501,agg_rent,684400,2017
160502,agg_rent,678300,2017
160601,agg_rent,727700,2017
160602,agg_rent,816800,2017
190401,agg_rent,356700,2017
190402,agg_rent,518600,2017
190601,agg_rent,500700,2017
190602,agg_rent,370100,2017
190701,agg_rent,401500,2017
190702,agg_rent,834100,2017
191301,agg_rent,734000,2017
191302,agg_rent,606100,2017
200401,agg_rent,421700,2017
200402,agg_rent,368000,2017
210501,agg_rent,865100,2017
310900,agg_rent,840700,2017
420500,agg_rent,456000,2017
430400,agg_rent,676700,2017
430600,agg_rent,294900,2017
440900,agg_rent,320700,2017
460100,agg_rent,468500,2017
480500,agg_rent,218900,2017
283100,agg_rent,1259200,2017
300700,agg_rent,571400,2017
300800,agg_rent,430400,2017
340600,agg_rent,117400,2017
340300,agg_rent,186200,2017
351000,agg_rent,2199900,2017
814300,agg_rent,415200,2017
815900,agg_rent,1443800,2017
808702,agg_rent,141300,2017
660600,agg_rent,961800,2017
670100,agg_rent,151700,2017
670800,agg_rent,177900,2017
671100,agg_rent,144000,2017
671200,agg_rent,163500,2017
671400,agg_rent,136000,2017
671500,agg_rent,300000,2017
671600,agg_rent,319200,2017
672000,agg_rent,349100,2017
826202,agg_rent,430900,2017
826600,agg_rent,736200,2017
826800,agg_rent,441300,2017
500100,agg_rent,624900,2017
520400,agg_rent,279900,2017
820902,agg_rent,226400,2017
821001,agg_rent,546900,2017
821002,agg_rent,190600,2017
822200,agg_rent,149500,2017
822500,agg_rent,268900,2017
822801,agg_rent,286200,2017
823200,agg_rent,154600,2017
823603,agg_rent,236500,2017
823705,agg_rent,567500,2017
824107,agg_rent,258100,2017
824300,agg_rent,446300,2017
825504,agg_rent,682900,2017
825700,agg_rent,446900,2017
825803,agg_rent,864200,2017
310400,agg_rent,273300,2017
310600,agg_rent,1090600,2017
829402,agg_rent,258200,2017
829600,agg_rent,179200,2017
829700,agg_rent,399500,2017
829800,agg_rent,427700,2017
830400,agg_rent,453500,2017
800700,agg_rent,68800,2017
802503,agg_rent,756000,2017
801701,agg_rent,0,2017
801902,agg_rent,122600,2017
802002,agg_rent,130900,2017
802504,agg_rent,404800,2017
802702,agg_rent,213100,2017
803008,agg_rent,214200,2017
803200,agg_rent,431700,2017
803500,agg_rent,629200,2017
804102,agg_rent,76600,2017
824505,agg_rent,686700,2017
825900,agg_rent,384400,2017
826000,agg_rent,395200,2017
826100,agg_rent,788700,2017
826304,agg_rent,463400,2017
242300,agg_rent,1113900,2017
250400,agg_rent,702100,2017
251600,agg_rent,457700,2017
251800,agg_rent,1026000,2017
260900,agg_rent,148300,2017
271200,agg_rent,203600,2017
821900,agg_rent,323700,2017
823602,agg_rent,543800,2017
824108,agg_rent,584200,2017
818800,agg_rent,289700,2017
191100,agg_rent,679100,2017
230400,agg_rent,305000,2017
242900,agg_rent,565900,2017
570400,agg_rent,239600,2017
822302,agg_rent,408200,2017
823903,agg_rent,163300,2017
825600,agg_rent,394100,2017
828401,agg_rent,449200,2017
827901,agg_rent,132000,2017
81100,agg_rent,3103200,2017
110300,agg_rent,312100,2017
190200,agg_rent,523100,2017
221300,agg_rent,1060000,2017
251200,agg_rent,488400,2017
282800,agg_rent,504300,2017
260600,agg_rent,249600,2017
681400,agg_rent,310600,2017
690900,agg_rent,835500,2017
691400,agg_rent,449000,2017
710500,agg_rent,796600,2017
711100,agg_rent,326200,2017
711200,agg_rent,514900,2017
730700,agg_rent,125300,2017
770400,agg_rent,685900,2017
802300,agg_rent,1941700,2017
802701,agg_rent,400600,2017
802802,agg_rent,369400,2017
809500,agg_rent,1691600,2017
290900,agg_rent,542600,2017
110400,agg_rent,610700,2017
120200,agg_rent,354600,2017
150700,agg_rent,523200,2017
161300,agg_rent,733400,2017
210400,agg_rent,484800,2017
210800,agg_rent,203100,2017
221600,agg_rent,939700,2017
801800,agg_rent,316500,2017
802900,agg_rent,109400,2017
803604,agg_rent,611900,2017
803800,agg_rent,332600,2017
804505,agg_rent,499100,2017
804701,agg_rent,1454500,2017
804706,agg_rent,47400,2017
630200,agg_rent,230700,2017
580700,agg_rent,492800,2017
590600,agg_rent,347400,2017
600700,agg_rent,587700,2017
611900,agg_rent,199900,2017
222200,agg_rent,737200,2017
222500,agg_rent,347000,2017
222800,agg_rent,216000,2017
230700,agg_rent,685400,2017
240200,agg_rent,483800,2017
241400,agg_rent,2689200,2017
242400,agg_rent,1185700,2017
242500,agg_rent,1104300,2017
242600,agg_rent,1587900,2017
242700,agg_rent,508800,2017
