id,indicator_id,census_tract_id,sub_group_indicator_name,year,value
439,2,611300,median_rent,2018,561
440,2,611600,median_rent,2018,518
441,2,620300,median_rent,2018,904
442,2,620400,median_rent,2018,778
443,2,120100,median_rent,2018,1806
444,2,140100,median_rent,2018,978
445,2,150800,median_rent,2018,883
446,2,151100,median_rent,2018,901
447,2,160100,median_rent,2018,1066
448,2,160400,median_rent,2018,923
449,2,171100,median_rent,2018,925
450,2,190300,median_rent,2018,756
451,2,823604,median_rent,2018,1057
452,2,420500,median_rent,2018,825
453,2,430400,median_rent,2018,806
454,2,430600,median_rent,2018,708
455,2,440900,median_rent,2018,729
456,2,460100,median_rent,2018,813
457,2,480500,median_rent,2018,717
458,2,283100,median_rent,2018,1300
459,2,300700,median_rent,2018,644
460,2,300800,median_rent,2018,586
461,2,340600,median_rent,2018,254
462,2,340300,median_rent,2018,511
463,2,351000,median_rent,2018,1061
464,2,814300,median_rent,2018,743
465,2,815900,median_rent,2018,924
466,2,808702,median_rent,2018,1184
467,2,660600,median_rent,2018,686
468,2,670100,median_rent,2018,527
469,2,670800,median_rent,2018,603
470,2,671100,median_rent,2018,769
471,2,671200,median_rent,2018,772
472,2,671400,median_rent,2018,850
473,2,671500,median_rent,2018,684
474,2,671600,median_rent,2018,670
475,2,672000,median_rent,2018,783
476,2,804611,median_rent,2018,1277
477,2,804713,median_rent,2018,1276
478,2,804714,median_rent,2018,1399
479,2,804715,median_rent,2018,978
480,2,804716,median_rent,2018,1318
481,2,806103,median_rent,2018,998
482,2,806104,median_rent,2018,924
483,2,806201,median_rent,2018,1026
484,2,806202,median_rent,2018,935
485,2,812301,median_rent,2018,1762
486,2,812302,median_rent,2018,1199
487,2,812801,median_rent,2018,954
488,2,812802,median_rent,2018,950
489,2,813301,median_rent,2018,716
490,2,813302,median_rent,2018,742
491,2,813701,median_rent,2018,832
492,2,813702,median_rent,2018,851
493,2,813801,median_rent,2018,750
494,2,813802,median_rent,2018,726
495,2,820603,median_rent,2018,992
496,2,820604,median_rent,2018,879
497,2,820605,median_rent,2018,931
498,2,820606,median_rent,2018,1133
499,2,823805,median_rent,2018,972
500,2,823806,median_rent,2018,841
501,2,824003,median_rent,2018,1250
502,2,824004,median_rent,2018,766
503,2,832600,median_rent,2018,1895
504,2,832900,median_rent,2018,1452
505,2,833000,median_rent,2018,1988
506,2,833100,median_rent,2018,1874
507,2,833300,median_rent,2018,1418
