NAME,S1501_C01_064E,state,county,tract
"Census Tract 603, Cook County, Illinois",100382,17,031,060300
"Census Tract 604, Cook County, Illinois",94861,17,031,060400
"Census Tract 620, Cook County, Illinois",70673,17,031,062000
"Census Tract 622, Cook County, Illinois",103000,17,031,062200
"Census Tract 625, Cook County, Illinois",94271,17,031,062500
"Census Tract 631, Cook County, Illinois",94457,17,031,063100
"Census Tract 902, Cook County, Illinois",74375,17,031,090200
"Census Tract 1004, Cook County, Illinois",77188,17,031,100400
"Census Tract 1007, Cook County, Illinois",73594,17,031,100700
"Census Tract 1203, Cook County, Illinois",81439,17,031,120300
"Census Tract 2925, Cook County, Illinois",48450,17,031,292500
"Census Tract 715, Cook County, Illinois",86607,17,031,071500
"Census Tract 717, Cook County, Illinois",105463,17,031,071700
"Census Tract 202, Cook County, Illinois",54615,17,031,020200
"Census Tract 317, Cook County, Illinois",66576,17,031,031700
"Census Tract 313, Cook County, Illinois",51786,17,031,031300
"Census Tract 8147, Cook County, Illinois",61914,17,031,814700
"Census Tract 201, Cook County, Illinois",76786,17,031,020100
"Census Tract 1611, Cook County, Illinois",98750,17,031,161100
"Census Tract 1612, Cook County, Illinois",79886,17,031,161200
"Census Tract 2838, Cook County, Illinois",83309,17,031,283800
"Census Tract 3906, Cook County, Illinois",56458,17,031,390600
"Census Tract 8070, Cook County, Illinois",62841,17,031,807000
"Census Tract 3815, Cook County, Illinois",-666666666,17,031,381500
"Census Tract 4107, Cook County, Illinois",50335,17,031,410700
"Census Tract 8083.01, Cook County, Illinois",71759,17,031,808301
"Census Tract 8083.02, Cook County, Illinois",70469,17,031,808302
"Census Tract 8093, Cook County, Illinois",72734,17,031,809300
"Census Tract 4604, Cook County, Illinois",49583,17,031,460400
"Census Tract 5607, Cook County, Illinois",76667,17,031,560700
"Census Tract 5611, Cook County, Illinois",64602,17,031,561100
"Census Tract 5702, Cook County, Illinois",-666666666,17,031,570200
"Census Tract 101, Cook County, Illinois",48854,17,031,010100
"Census Tract 305, Cook County, Illinois",64246,17,031,030500
"Census Tract 7107, Cook County, Illinois",-666666666,17,031,710700
"Census Tract 7109, Cook County, Illinois",77900,17,031,710900
"Census Tract 7114, Cook County, Illinois",33750,17,031,711400
"Census Tract 7203, Cook County, Illinois",72604,17,031,720300
"Census Tract 7303, Cook County, Illinois",65750,17,031,730300
"Census Tract 7401, Cook County, Illinois",60833,17,031,740100
"Census Tract 8288.02, Cook County, Illinois",45625,17,031,828802
"Census Tract 8289, Cook County, Illinois",-666666666,17,031,828900
"Census Tract 8299.01, Cook County, Illinois",70172,17,031,829901
"Census Tract 8299.02, Cook County, Illinois",66856,17,031,829902
"Census Tract 628, Cook County, Illinois",98750,17,031,062800
"Census Tract 634, Cook County, Illinois",68804,17,031,063400
"Census Tract 705, Cook County, Illinois",155375,17,031,070500
"Census Tract 716, Cook County, Illinois",83047,17,031,071600
"Census Tract 718, Cook County, Illinois",133309,17,031,071800
"Census Tract 801, Cook County, Illinois",96962,17,031,080100
"Census Tract 804, Cook County, Illinois",90536,17,031,080400
"Census Tract 813, Cook County, Illinois",79700,17,031,081300
"Census Tract 1002, Cook County, Illinois",84146,17,031,100200
"Census Tract 1003, Cook County, Illinois",74688,17,031,100300
"Census Tract 1204, Cook County, Illinois",88293,17,031,120400
"Census Tract 1503, Cook County, Illinois",66500,17,031,150300
"Census Tract 1512, Cook County, Illinois",61500,17,031,151200
"Census Tract 1602, Cook County, Illinois",62375,17,031,160200
"Census Tract 1704, Cook County, Illinois",40547,17,031,170400
"Census Tract 1708, Cook County, Illinois",51183,17,031,170800
"Census Tract 1801, Cook County, Illinois",24704,17,031,180100
"Census Tract 8285.05, Cook County, Illinois",-666666666,17,031,828505
"Census Tract 8287.01, Cook County, Illinois",41525,17,031,828701
"Census Tract 8290, Cook County, Illinois",-666666666,17,031,829000
"Census Tract 3204, Cook County, Illinois",138750,17,031,320400
"Census Tract 205, Cook County, Illinois",46125,17,031,020500
"Census Tract 318, Cook County, Illinois",72639,17,031,031800
"Census Tract 321, Cook County, Illinois",88381,17,031,032100
"Census Tract 401, Cook County, Illinois",71333,17,031,040100
"Census Tract 503, Cook County, Illinois",82554,17,031,050300
"Census Tract 512, Cook County, Illinois",120357,17,031,051200
"Census Tract 602, Cook County, Illinois",80163,17,031,060200
"Census Tract 610, Cook County, Illinois",76107,17,031,061000
"Census Tract 624, Cook County, Illinois",91042,17,031,062400
"Census Tract 702, Cook County, Illinois",64316,17,031,070200
"Census Tract 703, Cook County, Illinois",75556,17,031,070300
"Census Tract 106, Cook County, Illinois",51523,17,031,010600
"Census Tract 204, Cook County, Illinois",81771,17,031,020400
"Census Tract 310, Cook County, Illinois",61607,17,031,031000
"Census Tract 403, Cook County, Illinois",86250,17,031,040300
"Census Tract 506, Cook County, Illinois",85625,17,031,050600
"Census Tract 605, Cook County, Illinois",104750,17,031,060500
"Census Tract 609, Cook County, Illinois",64208,17,031,060900
"Census Tract 618, Cook County, Illinois",75286,17,031,061800
"Census Tract 623, Cook County, Illinois",111397,17,031,062300
"Census Tract 704, Cook County, Illinois",104063,17,031,070400
"Census Tract 706, Cook County, Illinois",95529,17,031,070600
"Census Tract 4005, Cook County, Illinois",46477,17,031,400500
"Census Tract 4101, Cook County, Illinois",48750,17,031,410100
"Census Tract 4102, Cook County, Illinois",45536,17,031,410200
"Census Tract 4106, Cook County, Illinois",58792,17,031,410600
"Census Tract 4110, Cook County, Illinois",71483,17,031,411000
"Census Tract 4308, Cook County, Illinois",64940,17,031,430800
"Census Tract 5610, Cook County, Illinois",82727,17,031,561000
"Census Tract 6111, Cook County, Illinois",-666666666,17,031,611100
"Census Tract 6114, Cook County, Illinois",-666666666,17,031,611400
"Census Tract 6305, Cook County, Illinois",-666666666,17,031,630500
"Census Tract 6401, Cook County, Illinois",80938,17,031,640100
"Census Tract 6406, Cook County, Illinois",48710,17,031,640600
"Census Tract 8051.07, Cook County, Illinois",32228,17,031,805107
"Census Tract 6903, Cook County, Illinois",-666666666,17,031,690300
"Census Tract 6915, Cook County, Illinois",81667,17,031,691500
"Census Tract 7101, Cook County, Illinois",-666666666,17,031,710100
"Census Tract 7201, Cook County, Illinois",86544,17,031,720100
"Census Tract 7202, Cook County, Illinois",76250,17,031,720200
"Census Tract 7204, Cook County, Illinois",95500,17,031,720400
"Census Tract 7207, Cook County, Illinois",62474,17,031,720700
"Census Tract 1404, Cook County, Illinois",74688,17,031,140400
"Census Tract 1408, Cook County, Illinois",72050,17,031,140800
"Census Tract 1502, Cook County, Illinois",68182,17,031,150200
"Census Tract 1607, Cook County, Illinois",62296,17,031,160700
"Census Tract 1610, Cook County, Illinois",72273,17,031,161000
"Census Tract 1703, Cook County, Illinois",46823,17,031,170300
"Census Tract 4206, Cook County, Illinois",15789,17,031,420600
"Census Tract 4408, Cook County, Illinois",-666666666,17,031,440800
"Census Tract 8239.01, Cook County, Illinois",62125,17,031,823901
"Census Tract 8246.01, Cook County, Illinois",56129,17,031,824601
"Census Tract 8247.02, Cook County, Illinois",-666666666,17,031,824702
"Census Tract 2002, Cook County, Illinois",79076,17,031,200200
"Census Tract 2214, Cook County, Illinois",65700,17,031,221400
"Census Tract 2303, Cook County, Illinois",50000,17,031,230300
"Census Tract 2309, Cook County, Illinois",41544,17,031,230900
"Census Tract 2311, Cook County, Illinois",44808,17,031,231100
"Census Tract 2406, Cook County, Illinois",139107,17,031,240600
