NAME,S1501_C01_062E,state,county,tract
"Census Tract 1706, Cook County, Illinois",44276,17,031,170600
"Census Tract 1707, Cook County, Illinois",55476,17,031,170700
"Census Tract 1708, Cook County, Illinois",40972,17,031,170800
"Census Tract 1709, Cook County, Illinois",46563,17,031,170900
"Census Tract 1710, Cook County, Illinois",39857,17,031,171000
"Census Tract 1711, Cook County, Illinois",43772,17,031,171100
"Census Tract 1801, Cook County, Illinois",38588,17,031,180100
"Census Tract 1901, Cook County, Illinois",27861,17,031,190100
"Census Tract 1902, Cook County, Illinois",43190,17,031,190200
"Census Tract 1903, Cook County, Illinois",42475,17,031,190300
"Census Tract 1904.01, Cook County, Illinois",32800,17,031,190401
"Census Tract 1904.02, Cook County, Illinois",33352,17,031,190402
"Census Tract 1906.01, Cook County, Illinois",31905,17,031,190601
"Census Tract 1906.02, Cook County, Illinois",37976,17,031,190602
"Census Tract 1907.01, Cook County, Illinois",44028,17,031,190701
"Census Tract 1907.02, Cook County, Illinois",20221,17,031,190702
"Census Tract 1908, Cook County, Illinois",30725,17,031,190800
"Census Tract 1909, Cook County, Illinois",43421,17,031,190900
"Census Tract 1910, Cook County, Illinois",43810,17,031,191000
"Census Tract 1911, Cook County, Illinois",36063,17,031,191100
"Census Tract 1912, Cook County, Illinois",31848,17,031,191200
"Census Tract 1913.01, Cook County, Illinois",40181,17,031,191301
"Census Tract 1913.02, Cook County, Illinois",31932,17,031,191302
"Census Tract 2001, Cook County, Illinois",32610,17,031,200100
"Census Tract 2002, Cook County, Illinois",37978,17,031,200200
"Census Tract 2003, Cook County, Illinois",22969,17,031,200300
"Census Tract 2004.01, Cook County, Illinois",26296,17,031,200401
"Census Tract 2004.02, Cook County, Illinois",21887,17,031,200402
"Census Tract 2101, Cook County, Illinois",46136,17,031,210100
"Census Tract 2104, Cook County, Illinois",38654,17,031,210400
"Census Tract 2105.01, Cook County, Illinois",30265,17,031,210501
"Census Tract 2105.02, Cook County, Illinois",31724,17,031,210502
"Census Tract 2106.01, Cook County, Illinois",26375,17,031,210601
"Census Tract 2106.02, Cook County, Illinois",40000,17,031,210602
"Census Tract 2107, Cook County, Illinois",46336,17,031,210700
"Census Tract 2108, Cook County, Illinois",37292,17,031,210800
"Census Tract 2109, Cook County, Illinois",50417,17,031,210900
"Census Tract 2203, Cook County, Illinois",46477,17,031,220300
"Census Tract 2204, Cook County, Illinois",33750,17,031,220400
"Census Tract 2205, Cook County, Illinois",34688,17,031,220500
"Census Tract 2206.01, Cook County, Illinois",48207,17,031,220601
"Census Tract 2206.02, Cook County, Illinois",52512,17,031,220602
"Census Tract 2207.01, Cook County, Illinois",29934,17,031,220701
"Census Tract 2207.02, Cook County, Illinois",43676,17,031,220702
"Census Tract 2209.01, Cook County, Illinois",36313,17,031,220901
"Census Tract 2209.02, Cook County, Illinois",32614,17,031,220902
"Census Tract 2210, Cook County, Illinois",34821,17,031,221000
"Census Tract 2211, Cook County, Illinois",29769,17,031,221100
"Census Tract 2212, Cook County, Illinois",41008,17,031,221200
"Census Tract 2213, Cook County, Illinois",39087,17,031,221300
"Census Tract 2214, Cook County, Illinois",41538,17,031,221400
"Census Tract 2215, Cook County, Illinois",44659,17,031,221500
"Census Tract 2216, Cook County, Illinois",50125,17,031,221600
"Census Tract 2222, Cook County, Illinois",-666666666,17,031,222200
"Census Tract 2225, Cook County, Illinois",45893,17,031,222500
"Census Tract 2226, Cook County, Illinois",66250,17,031,222600
"Census Tract 2227, Cook County, Illinois",38384,17,031,222700
